sentence,label
এটা তোর মত আবাল গুলা বুঝে সাধারণ পাবলিক রে বুঝাইতে আসোস না ।,হ্যাঁ
"তুমি ভাই  মাইন্সের পাছায় আংগুল দেও  কবে যে নীজের পাছায় তোমার বাশঁ+গাছ দুইটাই ঢুকবে নিজেও টের পাইবানা, সেদিন আমিও তোমারে গু পচানি দিমু ।",হ্যাঁ
পুটকিতে লাথি মারা ।,হ্যাঁ
আবাল আজ নিজে কে শিক্ষত পরিচায় দিবে।,হ্যাঁ
তারকাটা নুনু ছিড়া বেনসন ।,হ্যাঁ
তুই তো ভালোমতো বাংলা ই বলতে পারোস্ না! ইংরেজি চুদাইয়া মার্কেট পাওন যাইবো?,হ্যাঁ
"আমার মনে হয় তোর বাপ , তোর মা রে চুইদ্যা সরি কইসিলো, কারণ তুই জন্মাইসিলি।",হ্যাঁ
শালা মাদারচোদ ।,হ্যাঁ
"এখন আসসোস এগুলা মাদারি গান শোনাইতে , শূয়রের বাচ্চা , রাশিয়ান গান কপি করে গান বানাইলি ক্যান ?",হ্যাঁ
তোর কয়টা ভিডিও তোর আম্রিকার বাপেরা দ্যাখে ভোদা মারানির ছেলে ?,হ্যাঁ
লেচকার চুদাস ? শূয়রের বাচ্চা ।,হ্যাঁ
বালের ভিডিও ।,হ্যাঁ
ছাগলের বাচ্ছা ।,হ্যাঁ
আহো বাতিজা আহো ।,না
নোয়াখালী বিভাগ চাই ।,না
ঢেলে দেই!,না
সন্দেহজনক সরি ।,না
নেক্সটের গুস্টি কিলাই ।,হ্যাঁ
খেলা হপ্পেএ ।,না
কমেন্ট করু ভন্ডুরা ।,না
কি যে ছরি বলবেন তা বোঝা শেষ ।,না
কি কইতাম। দুঃখে নোয়াখালী চলি যামু। ,না
ভাই ইস্কন নিয়ে একটা ভিডিও দেন ।,না
এক রাশ আন্সাবস্ক্রাইব ।,না
সালারে কুত্তায় কামরালো নাকি?,হ্যাঁ
অহংকার পতনের মূল।,না
সালা ভন্ড ।,হ্যাঁ
নিজে হোগা নিজেই মার ।,হ্যাঁ
মারা খেয়ে শিখাও ভালো ।,হ্যাঁ
ণোয়াখাইল্লায় খালি গুটিবাজি করে ।,হ্যাঁ
তোমাল তলি তেউ তোদবেও না ।,হ্যাঁ
ঘেঊ ঘেঊ করুনা বাপু ।,হ্যাঁ
বোকাচোদা হয়ে গেলাম ।,হ্যাঁ
যদি তুমি ইন্ডিয়াকে দুচতে পারো তবে তুমি বেশ ।,হ্যাঁ
আপ্নারে এত গাজা দেয় কে?,হ্যাঁ
 আপনার জন্য রইল আমার তরফ থেকে বাংলা বাঁশ ।,হ্যাঁ
তর নানির হেডা ।,হ্যাঁ
মিরি আতাইয়া খাগা  ।,হ্যাঁ
তোর গোয়া আমি ঠাপিইয়ে লুজ করে দিব ।,হ্যাঁ
কুকুরের লেজ সোজা হইছে তাইলে? ,হ্যাঁ
কুকুরের লেজ সোজা হইছে তাইলে?কিভাবে সম্ভব।,হ্যাঁ
তোমার তো লজ্জা সরম নাই মিয়া ।,হ্যাঁ
"কিরে চুদানির ফুয়া,আর হত মাচুদাই গরিবি।",হ্যাঁ
"আ বিগ বেম্বু ইয কামিং চন, মাদারচুচেরা ।",হ্যাঁ
